,Unnamed: 0,stationid,startTime,inNums,outNums,flow
540,540,6,2022/4/15 5:00:00,0,1,-1
541,541,6,2022/4/15 5:10:00,7,1,6
542,542,6,2022/4/15 5:20:00,13,1,12
543,543,6,2022/4/15 5:30:00,14,1,13
544,544,6,2022/4/15 5:40:00,16,1,15
545,545,6,2022/4/15 5:50:00,23,1,22
546,546,6,2022/4/15 6:00:00,25,1,24
547,547,6,2022/4/15 6:10:00,32,11,21
548,548,6,2022/4/15 6:20:00,37,23,14
549,549,6,2022/4/15 6:30:00,46,32,14
550,550,6,2022/4/15 6:40:00,65,40,25
551,551,6,2022/4/15 6:50:00,94,54,40
552,552,6,2022/4/15 7:00:00,151,63,88
553,553,6,2022/4/15 7:10:00,200,69,131
554,554,6,2022/4/15 7:20:00,253,76,177
555,555,6,2022/4/15 7:30:00,317,93,224
556,556,6,2022/4/15 7:40:00,324,108,216
557,557,6,2022/4/15 7:50:00,474,127,347
558,558,6,2022/4/15 8:00:00,632,105,527
559,559,6,2022/4/15 8:10:00,583,177,406
560,560,6,2022/4/15 8:20:00,474,151,323
561,561,6,2022/4/15 8:30:00,349,233,116
562,562,6,2022/4/15 8:40:00,282,513,-231
563,563,6,2022/4/15 8:50:00,239,321,-82
564,564,6,2022/4/15 9:00:00,199,296,-97
565,565,6,2022/4/15 9:10:00,145,326,-181
566,566,6,2022/4/15 9:20:00,79,298,-219
567,567,6,2022/4/15 9:30:00,65,221,-156
568,568,6,2022/4/15 9:40:00,62,197,-135
569,569,6,2022/4/15 9:50:00,43,154,-111
570,570,6,2022/4/15 10:00:00,48,133,-85
571,571,6,2022/4/15 10:10:00,44,122,-78
572,572,6,2022/4/15 10:20:00,44,98,-54
573,573,6,2022/4/15 10:30:00,41,109,-68
574,574,6,2022/4/15 10:40:00,41,112,-71
575,575,6,2022/4/15 10:50:00,41,112,-71
576,576,6,2022/4/15 11:00:00,43,105,-62
577,577,6,2022/4/15 11:10:00,37,106,-69
578,578,6,2022/4/15 11:20:00,44,102,-58
579,579,6,2022/4/15 11:30:00,44,105,-61
580,580,6,2022/4/15 11:40:00,50,114,-64
581,581,6,2022/4/15 11:50:00,57,108,-51
582,582,6,2022/4/15 12:00:00,66,102,-36
583,583,6,2022/4/15 12:10:00,74,106,-32
584,584,6,2022/4/15 12:20:00,66,105,-39
585,585,6,2022/4/15 12:30:00,75,108,-33
586,586,6,2022/4/15 12:40:00,71,111,-40
587,587,6,2022/4/15 12:50:00,77,107,-30
588,588,6,2022/4/15 13:00:00,70,109,-39
589,589,6,2022/4/15 13:10:00,72,107,-35
590,590,6,2022/4/15 13:20:00,72,106,-34
591,591,6,2022/4/15 13:30:00,63,105,-42
592,592,6,2022/4/15 13:40:00,56,107,-51
593,593,6,2022/4/15 13:50:00,70,107,-37
594,594,6,2022/4/15 14:00:00,53,109,-56
595,595,6,2022/4/15 14:10:00,60,105,-45
596,596,6,2022/4/15 14:20:00,60,103,-43
597,597,6,2022/4/15 14:30:00,73,103,-30
598,598,6,2022/4/15 14:40:00,57,106,-49
599,599,6,2022/4/15 14:50:00,53,101,-48
600,600,6,2022/4/15 15:00:00,58,106,-48
601,601,6,2022/4/15 15:10:00,72,117,-45
602,602,6,2022/4/15 15:20:00,66,122,-56
603,603,6,2022/4/15 15:30:00,74,124,-50
604,604,6,2022/4/15 15:40:00,65,124,-59
605,605,6,2022/4/15 15:50:00,70,105,-35
606,606,6,2022/4/15 16:00:00,74,111,-37
607,607,6,2022/4/15 16:10:00,73,124,-51
608,608,6,2022/4/15 16:20:00,73,109,-36
609,609,6,2022/4/15 16:30:00,85,111,-26
610,610,6,2022/4/15 16:40:00,162,119,43
611,611,6,2022/4/15 16:50:00,130,126,4
612,612,6,2022/4/15 17:00:00,175,148,27
613,613,6,2022/4/15 17:10:00,217,189,28
614,614,6,2022/4/15 17:20:00,199,223,-24
615,615,6,2022/4/15 17:30:00,236,253,-17
616,616,6,2022/4/15 17:40:00,309,330,-21
617,617,6,2022/4/15 17:50:00,265,372,-107
618,618,6,2022/4/15 18:00:00,265,507,-242
619,619,6,2022/4/15 18:10:00,576,495,81
620,620,6,2022/4/15 18:20:00,310,503,-193
621,621,6,2022/4/15 18:30:00,271,508,-237
622,622,6,2022/4/15 18:40:00,235,505,-270
623,623,6,2022/4/15 18:50:00,205,506,-301
624,624,6,2022/4/15 19:00:00,179,382,-203
625,625,6,2022/4/15 19:10:00,172,327,-155
626,626,6,2022/4/15 19:20:00,150,216,-66
627,627,6,2022/4/15 19:30:00,101,191,-90
628,628,6,2022/4/15 19:40:00,93,137,-44
629,629,6,2022/4/15 19:50:00,85,123,-38
630,630,6,2022/4/15 20:00:00,80,115,-35
631,631,6,2022/4/15 20:10:00,76,127,-51
632,632,6,2022/4/15 20:20:00,92,104,-12
633,633,6,2022/4/15 20:30:00,91,98,-7
634,634,6,2022/4/15 20:40:00,104,116,-12
635,635,6,2022/4/15 20:50:00,130,92,38
636,636,6,2022/4/15 21:00:00,150,126,24
637,637,6,2022/4/15 21:10:00,132,100,32
638,638,6,2022/4/15 21:20:00,76,117,-41
639,639,6,2022/4/15 21:30:00,86,105,-19
640,640,6,2022/4/15 21:40:00,105,92,13
641,641,6,2022/4/15 21:50:00,67,104,-37
642,642,6,2022/4/15 22:00:00,30,77,-47
643,643,6,2022/4/15 22:10:00,3,106,-103
644,644,6,2022/4/15 22:20:00,2,85,-83
645,645,6,2022/4/15 22:30:00,0,110,-110
646,646,6,2022/4/15 22:40:00,1,75,-74
647,647,6,2022/4/15 22:50:00,0,64,-64
648,648,7,2022/4/15 5:00:00,0,1,-1
649,649,7,2022/4/15 5:10:00,0,1,-1
650,650,7,2022/4/15 5:20:00,0,1,-1
651,651,7,2022/4/15 5:30:00,3,1,2
652,652,7,2022/4/15 5:40:00,8,5,3
653,653,7,2022/4/15 5:50:00,18,1,17
654,654,7,2022/4/15 6:00:00,22,29,-7
655,655,7,2022/4/15 6:10:00,30,30,0
656,656,7,2022/4/15 6:20:00,34,54,-20
657,657,7,2022/4/15 6:30:00,44,71,-27
658,658,7,2022/4/15 6:40:00,57,106,-49
659,659,7,2022/4/15 6:50:00,75,123,-48
660,660,7,2022/4/15 7:00:00,89,224,-135
661,661,7,2022/4/15 7:10:00,150,318,-168
662,662,7,2022/4/15 7:20:00,163,190,-27
663,663,7,2022/4/15 7:30:00,227,232,-5
664,664,7,2022/4/15 7:40:00,269,254,15
665,665,7,2022/4/15 7:50:00,301,255,46
666,666,7,2022/4/15 8:00:00,359,384,-25
667,667,7,2022/4/15 8:10:00,366,429,-63
668,668,7,2022/4/15 8:20:00,392,432,-40
669,669,7,2022/4/15 8:30:00,338,575,-237
670,670,7,2022/4/15 8:40:00,318,1133,-815
671,671,7,2022/4/15 8:50:00,274,1138,-864
672,672,7,2022/4/15 9:00:00,233,429,-196
673,673,7,2022/4/15 9:10:00,221,531,-310
674,674,7,2022/4/15 9:20:00,179,502,-323
675,675,7,2022/4/15 9:30:00,149,332,-183
676,676,7,2022/4/15 9:40:00,120,254,-134
677,677,7,2022/4/15 9:50:00,76,190,-114
678,678,7,2022/4/15 10:00:00,64,192,-128
679,679,7,2022/4/15 10:10:00,65,108,-43
680,680,7,2022/4/15 10:20:00,61,124,-63
681,681,7,2022/4/15 10:30:00,56,122,-66
682,682,7,2022/4/15 10:40:00,49,102,-53
683,683,7,2022/4/15 10:50:00,55,107,-52
684,684,7,2022/4/15 11:00:00,49,106,-57
685,685,7,2022/4/15 11:10:00,52,103,-51
686,686,7,2022/4/15 11:20:00,57,106,-49
687,687,7,2022/4/15 11:30:00,57,112,-55
688,688,7,2022/4/15 11:40:00,76,110,-34
689,689,7,2022/4/15 11:50:00,80,109,-29
690,690,7,2022/4/15 12:00:00,75,105,-30
691,691,7,2022/4/15 12:10:00,75,105,-30
692,692,7,2022/4/15 12:20:00,71,106,-35
693,693,7,2022/4/15 12:30:00,76,108,-32
694,694,7,2022/4/15 12:40:00,71,97,-26
695,695,7,2022/4/15 12:50:00,65,105,-40
696,696,7,2022/4/15 13:00:00,65,127,-62
697,697,7,2022/4/15 13:10:00,68,102,-34
698,698,7,2022/4/15 13:20:00,66,125,-59
699,699,7,2022/4/15 13:30:00,63,116,-53
700,700,7,2022/4/15 13:40:00,70,127,-57
701,701,7,2022/4/15 13:50:00,62,121,-59
702,702,7,2022/4/15 14:00:00,71,107,-36
703,703,7,2022/4/15 14:10:00,62,103,-41
704,704,7,2022/4/15 14:20:00,71,122,-51
705,705,7,2022/4/15 14:30:00,70,100,-30
706,706,7,2022/4/15 14:40:00,82,105,-23
707,707,7,2022/4/15 14:50:00,77,111,-34
708,708,7,2022/4/15 15:00:00,83,103,-20
709,709,7,2022/4/15 15:10:00,85,103,-18
710,710,7,2022/4/15 15:20:00,82,108,-26
711,711,7,2022/4/15 15:30:00,119,100,19
712,712,7,2022/4/15 15:40:00,109,119,-10
713,713,7,2022/4/15 15:50:00,137,125,12
714,714,7,2022/4/15 16:00:00,158,107,51
715,715,7,2022/4/15 16:10:00,189,118,71
716,716,7,2022/4/15 16:20:00,202,106,96
717,717,7,2022/4/15 16:30:00,264,120,144
718,718,7,2022/4/15 16:40:00,273,105,168
719,719,7,2022/4/15 16:50:00,265,110,155
720,720,7,2022/4/15 17:00:00,576,111,465
721,721,7,2022/4/15 17:10:00,672,108,564
722,722,7,2022/4/15 17:20:00,637,158,479
723,723,7,2022/4/15 17:30:00,653,196,457
724,724,7,2022/4/15 17:40:00,846,197,649
725,725,7,2022/4/15 17:50:00,698,207,491
726,726,7,2022/4/15 18:00:00,697,301,396
727,727,7,2022/4/15 18:10:00,717,270,447
728,728,7,2022/4/15 18:20:00,639,298,341
729,729,7,2022/4/15 18:30:00,429,284,145
730,730,7,2022/4/15 18:40:00,343,218,125
731,731,7,2022/4/15 18:50:00,268,179,89
732,732,7,2022/4/15 19:00:00,237,186,51
733,733,7,2022/4/15 19:10:00,230,132,98
734,734,7,2022/4/15 19:20:00,198,116,82
735,735,7,2022/4/15 19:30:00,143,117,26
736,736,7,2022/4/15 19:40:00,101,122,-21
737,737,7,2022/4/15 19:50:00,79,126,-47
738,738,7,2022/4/15 20:00:00,83,111,-28
739,739,7,2022/4/15 20:10:00,77,112,-35
740,740,7,2022/4/15 20:20:00,70,107,-37
741,741,7,2022/4/15 20:30:00,64,108,-44
742,742,7,2022/4/15 20:40:00,67,114,-47
743,743,7,2022/4/15 20:50:00,57,111,-54
744,744,7,2022/4/15 21:00:00,60,107,-47
745,745,7,2022/4/15 21:10:00,73,104,-31
746,746,7,2022/4/15 21:20:00,66,104,-38
747,747,7,2022/4/15 21:30:00,59,115,-56
748,748,7,2022/4/15 21:40:00,73,107,-34
749,749,7,2022/4/15 21:50:00,47,98,-51
750,750,7,2022/4/15 22:00:00,45,110,-65
751,751,7,2022/4/15 22:10:00,44,80,-36
752,752,7,2022/4/15 22:20:00,22,104,-82
753,753,7,2022/4/15 22:30:00,12,86,-74
754,754,7,2022/4/15 22:40:00,4,41,-37
755,755,7,2022/4/15 22:50:00,2,21,-19
756,756,8,2022/4/15 5:00:00,0,1,-1
757,757,8,2022/4/15 5:10:00,2,1,1
758,758,8,2022/4/15 5:20:00,10,1,9
759,759,8,2022/4/15 5:30:00,15,1,14
760,760,8,2022/4/15 5:40:00,17,1,16
761,761,8,2022/4/15 5:50:00,19,1,18
762,762,8,2022/4/15 6:00:00,26,1,25
763,763,8,2022/4/15 6:10:00,33,1,32
764,764,8,2022/4/15 6:20:00,36,19,17
765,765,8,2022/4/15 6:30:00,55,29,26
766,766,8,2022/4/15 6:40:00,67,46,21
767,767,8,2022/4/15 6:50:00,69,53,16
768,768,8,2022/4/15 7:00:00,109,57,52
769,769,8,2022/4/15 7:10:00,155,68,87
770,770,8,2022/4/15 7:20:00,231,45,186
771,771,8,2022/4/15 7:30:00,280,51,229
772,772,8,2022/4/15 7:40:00,358,86,272
773,773,8,2022/4/15 7:50:00,468,105,363
774,774,8,2022/4/15 8:00:00,467,110,357
775,775,8,2022/4/15 8:10:00,474,191,283
776,776,8,2022/4/15 8:20:00,375,222,153
777,777,8,2022/4/15 8:30:00,345,159,186
778,778,8,2022/4/15 8:40:00,253,381,-128
779,779,8,2022/4/15 8:50:00,196,91,105
780,780,8,2022/4/15 9:00:00,177,218,-41
781,781,8,2022/4/15 9:10:00,98,32,66
782,782,8,2022/4/15 9:20:00,74,115,-41
783,783,8,2022/4/15 9:30:00,53,103,-50
784,784,8,2022/4/15 9:40:00,51,112,-61
785,785,8,2022/4/15 9:50:00,45,114,-69
786,786,8,2022/4/15 10:00:00,43,93,-50
787,787,8,2022/4/15 10:10:00,41,80,-39
788,788,8,2022/4/15 10:20:00,37,76,-39
789,789,8,2022/4/15 10:30:00,38,78,-40
790,790,8,2022/4/15 10:40:00,30,76,-46
791,791,8,2022/4/15 10:50:00,32,68,-36
792,792,8,2022/4/15 11:00:00,31,85,-54
793,793,8,2022/4/15 11:10:00,31,83,-52
794,794,8,2022/4/15 11:20:00,28,74,-46
795,795,8,2022/4/15 11:30:00,31,74,-43
796,796,8,2022/4/15 11:40:00,30,77,-47
797,797,8,2022/4/15 11:50:00,35,77,-42
798,798,8,2022/4/15 12:00:00,35,80,-45
799,799,8,2022/4/15 12:10:00,39,75,-36
800,800,8,2022/4/15 12:20:00,38,77,-39
801,801,8,2022/4/15 12:30:00,38,81,-43
802,802,8,2022/4/15 12:40:00,37,79,-42
803,803,8,2022/4/15 12:50:00,43,75,-32
804,804,8,2022/4/15 13:00:00,39,79,-40
805,805,8,2022/4/15 13:10:00,38,76,-38
806,806,8,2022/4/15 13:20:00,35,76,-41
807,807,8,2022/4/15 13:30:00,40,77,-37
808,808,8,2022/4/15 13:40:00,37,82,-45
809,809,8,2022/4/15 13:50:00,34,76,-42
810,810,8,2022/4/15 14:00:00,37,81,-44
811,811,8,2022/4/15 14:10:00,33,77,-44
812,812,8,2022/4/15 14:20:00,35,75,-40
813,813,8,2022/4/15 14:30:00,37,83,-46
814,814,8,2022/4/15 14:40:00,32,92,-60
815,815,8,2022/4/15 14:50:00,29,93,-64
816,816,8,2022/4/15 15:00:00,39,91,-52
817,817,8,2022/4/15 15:10:00,32,93,-61
818,818,8,2022/4/15 15:20:00,36,93,-57
819,819,8,2022/4/15 15:30:00,33,98,-65
820,820,8,2022/4/15 15:40:00,32,111,-79
821,821,8,2022/4/15 15:50:00,36,105,-69
822,822,8,2022/4/15 16:00:00,38,111,-73
823,823,8,2022/4/15 16:10:00,38,105,-67
824,824,8,2022/4/15 16:20:00,38,111,-73
825,825,8,2022/4/15 16:30:00,44,119,-75
826,826,8,2022/4/15 16:40:00,45,107,-62
827,827,8,2022/4/15 16:50:00,48,117,-69
828,828,8,2022/4/15 17:00:00,73,121,-48
829,829,8,2022/4/15 17:10:00,176,109,67
830,830,8,2022/4/15 17:20:00,74,119,-45
831,831,8,2022/4/15 17:30:00,132,153,-21
832,832,8,2022/4/15 17:40:00,239,190,49
833,833,8,2022/4/15 17:50:00,186,433,-247
834,834,8,2022/4/15 18:00:00,169,282,-113
835,835,8,2022/4/15 18:10:00,249,267,-18
836,836,8,2022/4/15 18:20:00,176,313,-137
837,837,8,2022/4/15 18:30:00,103,328,-225
838,838,8,2022/4/15 18:40:00,71,283,-212
839,839,8,2022/4/15 18:50:00,60,293,-233
840,840,8,2022/4/15 19:00:00,48,180,-132
841,841,8,2022/4/15 19:10:00,41,192,-151
842,842,8,2022/4/15 19:20:00,35,119,-84
843,843,8,2022/4/15 19:30:00,35,109,-74
844,844,8,2022/4/15 19:40:00,39,124,-85
845,845,8,2022/4/15 19:50:00,31,106,-75
846,846,8,2022/4/15 20:00:00,43,105,-62
847,847,8,2022/4/15 20:10:00,44,113,-69
848,848,8,2022/4/15 20:20:00,30,98,-68
849,849,8,2022/4/15 20:30:00,31,102,-71
850,850,8,2022/4/15 20:40:00,37,102,-65
851,851,8,2022/4/15 20:50:00,25,99,-74
852,852,8,2022/4/15 21:00:00,31,10,21
853,853,8,2022/4/15 21:10:00,30,102,-72
854,854,8,2022/4/15 21:20:00,35,105,-70
855,855,8,2022/4/15 21:30:00,28,114,-86
856,856,8,2022/4/15 21:40:00,29,61,-32
857,857,8,2022/4/15 21:50:00,23,75,-52
858,858,8,2022/4/15 22:00:00,9,99,-90
859,859,8,2022/4/15 22:10:00,2,98,-96
860,860,8,2022/4/15 22:20:00,2,97,-95
861,861,8,2022/4/15 22:30:00,1,7,-6
862,862,8,2022/4/15 22:40:00,1,78,-77
863,863,8,2022/4/15 22:50:00,1,64,-63
864,864,9,2022/4/15 5:00:00,0,1,-1
865,865,9,2022/4/15 5:10:00,0,1,-1
866,866,9,2022/4/15 5:20:00,2,1,1
867,867,9,2022/4/15 5:30:00,5,1,4
868,868,9,2022/4/15 5:40:00,8,1,7
869,869,9,2022/4/15 5:50:00,12,1,11
870,870,9,2022/4/15 6:00:00,20,2,18
871,871,9,2022/4/15 6:10:00,26,11,15
872,872,9,2022/4/15 6:20:00,32,16,16
873,873,9,2022/4/15 6:30:00,37,32,5
874,874,9,2022/4/15 6:40:00,49,41,8
875,875,9,2022/4/15 6:50:00,53,70,-17
876,876,9,2022/4/15 7:00:00,57,77,-20
877,877,9,2022/4/15 7:10:00,62,72,-10
878,878,9,2022/4/15 7:20:00,80,95,-15
879,879,9,2022/4/15 7:30:00,150,100,50
880,880,9,2022/4/15 7:40:00,152,105,47
881,881,9,2022/4/15 7:50:00,216,122,94
882,882,9,2022/4/15 8:00:00,224,109,115
883,883,9,2022/4/15 8:10:00,222,112,110
884,884,9,2022/4/15 8:20:00,209,117,92
885,885,9,2022/4/15 8:30:00,194,185,9
886,886,9,2022/4/15 8:40:00,149,191,-42
887,887,9,2022/4/15 8:50:00,100,191,-91
888,888,9,2022/4/15 9:00:00,65,111,-46
889,889,9,2022/4/15 9:10:00,54,123,-69
890,890,9,2022/4/15 9:20:00,48,113,-65
891,891,9,2022/4/15 9:30:00,38,112,-74
892,892,9,2022/4/15 9:40:00,30,90,-60
893,893,9,2022/4/15 9:50:00,34,76,-42
894,894,9,2022/4/15 10:00:00,34,71,-37
895,895,9,2022/4/15 10:10:00,29,63,-34
896,896,9,2022/4/15 10:20:00,25,61,-36
897,897,9,2022/4/15 10:30:00,28,61,-33
898,898,9,2022/4/15 10:40:00,29,60,-31
899,899,9,2022/4/15 10:50:00,28,65,-37
900,900,9,2022/4/15 11:00:00,27,65,-38
901,901,9,2022/4/15 11:10:00,27,55,-28
902,902,9,2022/4/15 11:20:00,28,59,-31
903,903,9,2022/4/15 11:30:00,28,61,-33
904,904,9,2022/4/15 11:40:00,29,55,-26
905,905,9,2022/4/15 11:50:00,28,60,-32
906,906,9,2022/4/15 12:00:00,29,63,-34
907,907,9,2022/4/15 12:10:00,28,66,-38
908,908,9,2022/4/15 12:20:00,29,60,-31
909,909,9,2022/4/15 12:30:00,28,57,-29
910,910,9,2022/4/15 12:40:00,27,62,-35
911,911,9,2022/4/15 12:50:00,25,61,-36
912,912,9,2022/4/15 13:00:00,25,69,-44
913,913,9,2022/4/15 13:10:00,28,62,-34
914,914,9,2022/4/15 13:20:00,30,67,-37
915,915,9,2022/4/15 13:30:00,29,67,-38
916,916,9,2022/4/15 13:40:00,28,70,-42
917,917,9,2022/4/15 13:50:00,26,69,-43
918,918,9,2022/4/15 14:00:00,30,61,-31
919,919,9,2022/4/15 14:10:00,30,70,-40
920,920,9,2022/4/15 14:20:00,28,72,-44
921,921,9,2022/4/15 14:30:00,23,72,-49
922,922,9,2022/4/15 14:40:00,21,72,-51
923,923,9,2022/4/15 14:50:00,25,67,-42
924,924,9,2022/4/15 15:00:00,26,71,-45
925,925,9,2022/4/15 15:10:00,32,65,-33
926,926,9,2022/4/15 15:20:00,29,71,-42
927,927,9,2022/4/15 15:30:00,32,81,-49
928,928,9,2022/4/15 15:40:00,32,83,-51
929,929,9,2022/4/15 15:50:00,25,69,-44
930,930,9,2022/4/15 16:00:00,31,73,-42
931,931,9,2022/4/15 16:10:00,36,84,-48
932,932,9,2022/4/15 16:20:00,44,76,-32
933,933,9,2022/4/15 16:30:00,45,76,-31
934,934,9,2022/4/15 16:40:00,43,76,-33
935,935,9,2022/4/15 16:50:00,47,82,-35
936,936,9,2022/4/15 17:00:00,85,93,-8
937,937,9,2022/4/15 17:10:00,207,99,108
938,938,9,2022/4/15 17:20:00,136,109,27
939,939,9,2022/4/15 17:30:00,149,116,33
940,940,9,2022/4/15 17:40:00,144,121,23
941,941,9,2022/4/15 17:50:00,154,124,30
942,942,9,2022/4/15 18:00:00,88,126,-38
943,943,9,2022/4/15 18:10:00,198,112,86
944,944,9,2022/4/15 18:20:00,133,125,8
945,945,9,2022/4/15 18:30:00,66,106,-40
946,946,9,2022/4/15 18:40:00,48,111,-63
947,947,9,2022/4/15 18:50:00,48,126,-78
948,948,9,2022/4/15 19:00:00,36,110,-74
949,949,9,2022/4/15 19:10:00,35,114,-79
950,950,9,2022/4/15 19:20:00,29,106,-77
951,951,9,2022/4/15 19:30:00,26,92,-66
952,952,9,2022/4/15 19:40:00,28,78,-50
953,953,9,2022/4/15 19:50:00,25,77,-52
954,954,9,2022/4/15 20:00:00,26,74,-48
955,955,9,2022/4/15 20:10:00,26,68,-42
956,956,9,2022/4/15 20:20:00,27,73,-46
957,957,9,2022/4/15 20:30:00,24,72,-48
958,958,9,2022/4/15 20:40:00,24,67,-43
959,959,9,2022/4/15 20:50:00,27,69,-42
960,960,9,2022/4/15 21:00:00,27,73,-46
961,961,9,2022/4/15 21:10:00,25,59,-34
962,962,9,2022/4/15 21:20:00,22,81,-59
963,963,9,2022/4/15 21:30:00,19,65,-46
964,964,9,2022/4/15 21:40:00,17,73,-56
965,965,9,2022/4/15 21:50:00,20,75,-55
966,966,9,2022/4/15 22:00:00,13,56,-43
967,967,9,2022/4/15 22:10:00,7,73,-66
968,968,9,2022/4/15 22:20:00,4,44,-40
969,969,9,2022/4/15 22:30:00,1,71,-70
970,970,9,2022/4/15 22:40:00,2,49,-47
971,971,9,2022/4/15 22:50:00,0,18,-18
972,972,10,2022/4/15 5:00:00,0,1,-1
973,973,10,2022/4/15 5:10:00,2,1,1
974,974,10,2022/4/15 5:20:00,7,1,6
975,975,10,2022/4/15 5:30:00,10,11,-1
976,976,10,2022/4/15 5:40:00,15,6,9
977,977,10,2022/4/15 5:50:00,23,13,10
978,978,10,2022/4/15 6:00:00,22,46,-24
979,979,10,2022/4/15 6:10:00,26,58,-32
980,980,10,2022/4/15 6:20:00,29,60,-31
981,981,10,2022/4/15 6:30:00,34,73,-39
982,982,10,2022/4/15 6:40:00,38,77,-39
983,983,10,2022/4/15 6:50:00,34,106,-72
984,984,10,2022/4/15 7:00:00,42,113,-71
985,985,10,2022/4/15 7:10:00,46,117,-71
986,986,10,2022/4/15 7:20:00,52,190,-138
987,987,10,2022/4/15 7:30:00,58,325,-267
988,988,10,2022/4/15 7:40:00,68,443,-375
989,989,10,2022/4/15 7:50:00,83,440,-357
990,990,10,2022/4/15 8:00:00,113,1189,-1076
991,991,10,2022/4/15 8:10:00,154,2156,-2002
992,992,10,2022/4/15 8:20:00,155,3168,-3013
993,993,10,2022/4/15 8:30:00,128,3266,-3138
994,994,10,2022/4/15 8:40:00,83,2848,-2765
995,995,10,2022/4/15 8:50:00,78,3164,-3086
996,996,10,2022/4/15 9:00:00,69,1627,-1558
997,997,10,2022/4/15 9:10:00,66,1565,-1499
998,998,10,2022/4/15 9:20:00,70,1120,-1050
999,999,10,2022/4/15 9:30:00,71,478,-407
1000,1000,10,2022/4/15 9:40:00,65,427,-362
1001,1001,10,2022/4/15 9:50:00,67,438,-371
1002,1002,10,2022/4/15 10:00:00,66,323,-257
1003,1003,10,2022/4/15 10:10:00,72,326,-254
1004,1004,10,2022/4/15 10:20:00,73,232,-159
1005,1005,10,2022/4/15 10:30:00,69,207,-138
1006,1006,10,2022/4/15 10:40:00,82,179,-97
1007,1007,10,2022/4/15 10:50:00,74,178,-104
1008,1008,10,2022/4/15 11:00:00,91,171,-80
1009,1009,10,2022/4/15 11:10:00,100,117,-17
1010,1010,10,2022/4/15 11:20:00,100,152,-52
1011,1011,10,2022/4/15 11:30:00,127,128,-1
1012,1012,10,2022/4/15 11:40:00,114,139,-25
1013,1013,10,2022/4/15 11:50:00,132,152,-20
1014,1014,10,2022/4/15 12:00:00,128,120,8
1015,1015,10,2022/4/15 12:10:00,113,105,8
1016,1016,10,2022/4/15 12:20:00,141,150,-9
1017,1017,10,2022/4/15 12:30:00,131,112,19
1018,1018,10,2022/4/15 12:40:00,135,160,-25
1019,1019,10,2022/4/15 12:50:00,131,154,-23
1020,1020,10,2022/4/15 13:00:00,154,192,-38
1021,1021,10,2022/4/15 13:10:00,169,185,-16
1022,1022,10,2022/4/15 13:20:00,175,192,-17
1023,1023,10,2022/4/15 13:30:00,175,185,-10
1024,1024,10,2022/4/15 13:40:00,200,179,21
1025,1025,10,2022/4/15 13:50:00,196,171,25
1026,1026,10,2022/4/15 14:00:00,213,183,30
1027,1027,10,2022/4/15 14:10:00,214,144,70
1028,1028,10,2022/4/15 14:20:00,195,170,25
1029,1029,10,2022/4/15 14:30:00,210,139,71
1030,1030,10,2022/4/15 14:40:00,207,154,53
1031,1031,10,2022/4/15 14:50:00,216,139,77
1032,1032,10,2022/4/15 15:00:00,236,117,119
1033,1033,10,2022/4/15 15:10:00,270,111,159
1034,1034,10,2022/4/15 15:20:00,270,117,153
1035,1035,10,2022/4/15 15:30:00,263,117,146
1036,1036,10,2022/4/15 15:40:00,271,117,154
1037,1037,10,2022/4/15 15:50:00,272,119,153
1038,1038,10,2022/4/15 16:00:00,319,115,204
1039,1039,10,2022/4/15 16:10:00,344,109,235
1040,1040,10,2022/4/15 16:20:00,342,119,223
1041,1041,10,2022/4/15 16:30:00,552,129,423
1042,1042,10,2022/4/15 16:40:00,576,129,447
1043,1043,10,2022/4/15 16:50:00,552,128,424
1044,1044,10,2022/4/15 17:00:00,1160,123,1037
1045,1045,10,2022/4/15 17:10:00,1357,106,1251
1046,1046,10,2022/4/15 17:20:00,1025,157,868
1047,1047,10,2022/4/15 17:30:00,1357,179,1178
1048,1048,10,2022/4/15 17:40:00,1587,178,1409
1049,1049,10,2022/4/15 17:50:00,1030,213,817
1050,1050,10,2022/4/15 18:00:00,1209,223,986
1051,1051,10,2022/4/15 18:10:00,1357,235,1122
1052,1052,10,2022/4/15 18:20:00,1037,234,803
1053,1053,10,2022/4/15 18:30:00,705,200,505
1054,1054,10,2022/4/15 18:40:00,654,236,418
1055,1055,10,2022/4/15 18:50:00,568,179,389
1056,1056,10,2022/4/15 19:00:00,552,180,372
1057,1057,10,2022/4/15 19:10:00,422,114,308
1058,1058,10,2022/4/15 19:20:00,327,109,218
1059,1059,10,2022/4/15 19:30:00,306,114,192
1060,1060,10,2022/4/15 19:40:00,289,100,189
1061,1061,10,2022/4/15 19:50:00,295,99,196
1062,1062,10,2022/4/15 20:00:00,575,108,467
1063,1063,10,2022/4/15 20:10:00,576,111,465
1064,1064,10,2022/4/15 20:20:00,332,107,225
1065,1065,10,2022/4/15 20:30:00,264,105,159
1066,1066,10,2022/4/15 20:40:00,271,92,179
1067,1067,10,2022/4/15 20:50:00,270,94,176
1068,1068,10,2022/4/15 21:00:00,265,88,177
1069,1069,10,2022/4/15 21:10:00,268,81,187
1070,1070,10,2022/4/15 21:20:00,214,99,115
1071,1071,10,2022/4/15 21:30:00,261,69,192
1072,1072,10,2022/4/15 21:40:00,213,78,135
1073,1073,10,2022/4/15 21:50:00,191,64,127
1074,1074,10,2022/4/15 22:00:00,216,78,138
1075,1075,10,2022/4/15 22:10:00,168,78,90
