stationid,startTime,value,value0-10
286,2022/7/15 17:00,1.664884793,7.365737
304,2022/7/15 17:50,1.664798387,7.365681761
299,2022/7/15 18:10,1.664489247,7.365484126
291,2022/7/15 17:40,1.661827957,7.363782753
305,2022/7/15 7:30,1.660229391,7.362760784
275,2022/7/15 8:00,1.658870968,7.361892339
129,2022/7/15 7:20,1.656774194,7.360551864
247,2022/7/15 17:00,1.651774194,7.357355345
111,2022/7/15 17:10,1.651451613,7.357149118
266,2022/7/15 17:00,1.647926267,7.354895351
244,2022/7/15 17:40,1.646129032,7.353746371
238,2022/7/15 8:00,1.643306452,7.351941885
9,2022/7/15 18:10,1.642741935,7.351580987
171,2022/7/15 7:30,1.640522876,7.350162335
281,2022/7/15 7:40,1.640483871,7.350137399
36,2022/7/15 7:00,1.633548387,7.345703518
4,2022/7/15 17:50,1.633225806,7.34549729
244,2022/7/15 18:10,1.63233871,7.344930166
117,2022/7/15 17:10,1.631129032,7.344156815
193,2022/7/15 18:20,1.628921569,7.342745575
285,2022/7/15 17:00,1.627281106,7.341696821
247,2022/7/15 7:40,1.626370968,7.341114966
131,2022/7/15 17:30,1.626169355,7.340986074
13,2022/7/15 17:50,1.625483871,7.340547842
15,2022/7/15 18:10,1.625403226,7.340496285
250,2022/7/15 17:40,1.622177419,7.338434015
186,2022/7/15 17:10,1.621323529,7.33788812
189,2022/7/15 17:00,1.617892157,7.335694431
137,2022/7/15 18:10,1.614677419,7.333639236
248,2022/7/15 17:00,1.613333333,7.332779957
154,2022/7/15 8:00,1.609934641,7.330607161
188,2022/7/15 17:50,1.607107843,7.328799978
250,2022/7/15 18:10,1.604395161,7.32706575
171,2022/7/15 8:10,1.602091503,7.325593013
250,2022/7/15 7:40,1.59983871,7.324152794
23,2022/7/15 18:10,1.599193548,7.323740339
112,2022/7/15 7:30,1.59828629,7.323160326
247,2022/7/15 17:40,1.59641129,7.321961631
275,2022/7/15 7:10,1.593732719,7.320249211
155,2022/7/15 7:20,1.579632353,7.311234793
248,2022/7/15 17:40,1.577177419,7.309665345
275,2022/7/15 17:00,1.57235023,7.306579305
244,2022/7/15 7:40,1.569543011,7.304784639
140,2022/7/15 17:50,1.566169355,7.302627848
285,2022/7/15 8:00,1.564516129,7.301570934
247,2022/7/15 18:10,1.564475806,7.301545156
291,2022/7/15 18:10,1.562473118,7.30026483
136,2022/7/15 18:20,1.562298387,7.300153123
106,2022/7/15 7:30,1.562096774,7.300024231
114,2022/7/15 7:50,1.561895161,7.299895339
4,2022/7/15 17:30,1.561290323,7.299508664
156,2022/7/15 7:20,1.561102941,7.29938887
149,2022/7/15 7:20,1.559044118,7.298072657
153,2022/7/15 7:50,1.55869281,7.297848064
116,2022/7/15 7:30,1.557862903,7.297317502
306,2022/7/15 7:30,1.556047491,7.296156902
137,2022/7/15 17:40,1.553830645,7.294739664
125,2022/7/15 16:40,1.553548387,7.294559215
124,2022/7/15 17:50,1.543427419,7.288088842
193,2022/7/15 17:20,1.542745098,7.287652632
114,2022/7/15 7:40,1.542137097,7.287263935
141,2022/7/15 17:50,1.541733871,7.287006151
29,2022/7/15 7:00,1.541290323,7.286722589
281,2022/7/15 17:00,1.541013825,7.286545822
180,2022/7/15 17:50,1.538970588,7.285239573
251,2022/7/15 17:20,1.538225806,7.284763431
243,2022/7/15 17:10,1.536451613,7.283629183
266,2022/7/15 8:00,1.535806452,7.283216729
162,2022/7/15 7:20,1.535367647,7.2829362
13,2022/7/15 17:30,1.534516129,7.282391821
125,2022/7/15 16:50,1.532903226,7.281360686
143,2022/7/15 16:40,1.532903226,7.281360686
123,2022/7/15 16:40,1.532258065,7.280948232
248,2022/7/15 18:10,1.529274194,7.279040632
254,2022/7/15 17:10,1.526102151,7.277012733
188,2022/7/15 17:00,1.525931373,7.276903554
193,2022/7/15 17:30,1.523529412,7.275367971
166,2022/7/15 6:50,1.5225,7.274709864
179,2022/7/15 17:50,1.521568627,7.274114434
156,2022/7/15 7:50,1.52,7.273111605
301,2022/7/15 7:40,1.519510753,7.272798827
134,2022/7/15 17:50,1.513548387,7.268987064
129,2022/7/15 16:40,1.512903226,7.26857461
143,2022/7/15 16:50,1.511612903,7.267749702
207,2022/7/15 7:30,1.511452991,7.26764747
153,2022/7/15 8:00,1.510065359,7.266760351
184,2022/7/15 17:50,1.51004902,7.266749906
261,2022/7/15 17:10,1.508655914,7.265859288
219,2022/7/15 7:30,1.508034188,7.265461816
285,2022/7/15 7:10,1.507465438,7.265098212
303,2022/7/15 7:30,1.50677509,7.26465687
286,2022/7/15 8:00,1.505,7.263522048
155,2022/7/15 7:50,1.504052288,7.262916172
123,2022/7/15 16:50,1.502580645,7.261975345
281,2022/7/15 7:30,1.498225806,7.25919128
248,2022/7/15 7:00,1.493870968,7.256407216
159,2022/7/15 6:50,1.491617647,7.254966659
259,2022/7/15 17:10,1.491505376,7.254894884
162,2022/7/15 7:50,1.491503268,7.254893536
238,2022/7/15 17:20,1.490913978,7.254516801
112,2022/7/15 8:00,1.490725806,7.254396502
123,2022/7/15 7:20,1.49,7.253932491
131,2022/7/15 18:00,1.489596774,7.253674708
122,2022/7/15 16:40,1.487096774,7.252076448
35,2022/7/15 8:20,1.485725806,7.251199983
149,2022/7/15 7:50,1.485490196,7.251049357
143,2022/7/15 7:20,1.485483871,7.251045313
122,2022/7/15 16:50,1.48516129,7.250839086
297,2022/7/15 18:10,1.484408602,7.25035789
255,2022/7/15 17:10,1.483225806,7.249601724
229,2022/7/15 7:20,1.481538462,7.248522998
129,2022/7/15 16:50,1.48,7.247539454
234,2022/7/15 17:10,1.479973118,7.247522268
156,2022/7/15 8:00,1.477908497,7.246202348
140,2022/7/15 17:20,1.477258065,7.245786524
133,2022/7/15 16:40,1.47516129,7.244446048
133,2022/7/15 16:50,1.473548387,7.243414913
155,2022/7/15 8:00,1.473202614,7.243193859
189,2022/7/15 18:20,1.472794118,7.242932706
189,2022/7/15 17:20,1.472745098,7.242901367
126,2022/7/15 16:40,1.469677419,7.240940189
238,2022/7/15 7:40,1.468494624,7.240184023
141,2022/7/15 17:20,1.468225806,7.240012167
126,2022/7/15 16:50,1.467419355,7.2394966
244,2022/7/15 17:20,1.466666667,7.239015404
146,2022/7/15 16:40,1.466129032,7.238671691
146,2022/7/15 16:50,1.466129032,7.238671691
266,2022/7/15 7:10,1.465806452,7.238465465
134,2022/7/15 17:20,1.462419355,7.236300081
233,2022/7/15 17:10,1.461344086,7.235612657
251,2022/7/15 7:50,1.460215054,7.234890863
235,2022/7/15 17:10,1.459274194,7.234289368
275,2022/7/15 7:40,1.459193548,7.23423781
149,2022/7/15 8:00,1.457777778,7.233332703
139,2022/7/15 16:50,1.45516129,7.231659973
147,2022/7/15 17:30,1.453306452,7.230474168
139,2022/7/15 16:40,1.453225806,7.23042261
190,2022/7/15 17:40,1.451960784,7.229613877
180,2022/7/15 17:00,1.451470588,7.229300493
146,2022/7/15 7:10,1.450967742,7.228979021
124,2022/7/15 17:20,1.449032258,7.227741659
253,2022/7/15 7:50,1.448655914,7.227501061
250,2022/7/15 17:20,1.448333333,7.227294834
252,2022/7/15 17:10,1.44655914,7.226160586
158,2022/7/15 7:10,1.446323529,7.226009959
104,2022/7/15 7:40,1.446068548,7.225846948
51,2022/7/15 7:00,1.445806452,7.225679389
162,2022/7/15 8:00,1.445490196,7.225477206
133,2022/7/15 7:10,1.444193548,7.224648254
31,2022/7/15 7:00,1.443225806,7.224029573
37,2022/7/15 7:20,1.441935484,7.223204665
185,2022/7/15 17:50,1.441176471,7.222719425
189,2022/7/15 17:30,1.440931373,7.222562733
126,2022/7/15 7:10,1.440322581,7.22217353
171,2022/7/15 7:00,1.439632353,7.221732264
138,2022/7/15 18:10,1.438548387,7.221039281
177,2022/7/15 7:20,1.437058824,7.220086998
158,2022/7/15 7:30,1.435816993,7.21929309
104,2022/7/15 7:50,1.433870968,7.218048989
249,2022/7/15 17:10,1.432956989,7.217464679
120,2022/7/15 7:10,1.4325,7.217172524
223,2022/7/15 7:30,1.425982906,7.213006121
122,2022/7/15 7:10,1.425806452,7.212893314
286,2022/7/15 7:10,1.424516129,7.212068405
36,2022/7/15 8:20,1.424395161,7.21199107
103,2022/7/15 7:10,1.423548387,7.211449724
247,2022/7/15 17:20,1.42172043,7.210281104
154,2022/7/15 17:40,1.420220588,7.20932225
29,2022/7/15 8:20,1.418951613,7.208510989
154,2022/7/15 7:40,1.416993464,7.207259137
139,2022/7/15 7:10,1.416129032,7.206706503
50,2022/7/15 8:20,1.415322581,7.206190935
109,2022/7/15 7:10,1.410483871,7.20309753
131,2022/7/15 17:00,1.410322581,7.202994417
172,2022/7/15 6:50,1.409779412,7.202647167
302,2022/7/15 18:10,1.409744624,7.202624926
182,2022/7/15 17:50,1.409558824,7.202506144
118,2022/7/15 7:10,1.407822581,7.201396157
112,2022/7/15 6:50,1.407822581,7.201396157
158,2022/7/15 8:10,1.407581699,7.20124216
177,2022/7/15 8:00,1.407320261,7.201075022
28,2022/7/15 8:20,1.406612903,7.200622805
301,2022/7/15 18:20,1.406612903,7.200622805
313,2022/7/15 7:10,1.403978495,7.198938618
251,2022/7/15 8:00,1.403951613,7.198921433
191,2022/7/15 17:50,1.402205882,7.19780538
106,2022/7/15 6:50,1.396693548,7.194281324
188,2022/7/15 17:20,1.39622549,7.193982093
108,2022/7/15 7:10,1.395241935,7.193353303
304,2022/7/15 7:10,1.393924731,7.192511209
58,2022/7/15 8:20,1.393548387,7.192270611
33,2022/7/15 8:20,1.390645161,7.190414568
248,2022/7/15 17:20,1.390376344,7.190242712
3,2022/7/15 7:50,1.390322581,7.190208341
116,2022/7/15 6:50,1.387983871,7.188713195
200,2022/7/15 7:20,1.387692308,7.188526797
301,2022/7/15 18:00,1.387204301,7.188214813
247,2022/7/15 7:00,1.386827957,7.187974215
37,2022/7/15 7:50,1.384354839,7.186393141
99,2022/7/15 7:10,1.381935484,7.184846438
251,2022/7/15 7:10,1.381505376,7.184571468
285,2022/7/15 7:40,1.381129032,7.18433087
197,2022/7/15 7:20,1.380769231,7.184100848
98,2022/7/15 7:20,1.380241935,7.183763746
197,2022/7/15 7:30,1.380128205,7.183691038
34,2022/7/15 8:20,1.379395161,7.1832224
293,2022/7/15 7:20,1.376182796,7.181168723
168,2022/7/15 6:50,1.375294118,7.180600588
179,2022/7/15 17:00,1.375294118,7.180600588
305,2022/7/15 7:10,1.374112903,7.179845433
177,2022/7/15 7:50,1.372287582,7.178678498
253,2022/7/15 17:10,1.369973118,7.177198852
295,2022/7/15 18:20,1.369233871,7.176726249
115,2022/7/15 7:10,1.364032258,7.173400838
4,2022/7/15 18:00,1.363870968,7.173297725
136,2022/7/15 17:50,1.363790323,7.173246168
4,2022/7/15 17:00,1.363225806,7.17288527
214,2022/7/15 7:30,1.362735043,7.172571524
44,2022/7/15 7:20,1.362258065,7.17226659
150,2022/7/15 6:50,1.361911765,7.172045199
51,2022/7/15 8:20,1.360887097,7.171390125
13,2022/7/15 18:00,1.360645161,7.171235454
102,2022/7/15 7:10,1.360403226,7.171080784
188,2022/7/15 18:20,1.357598039,7.169287418
180,2022/7/15 17:20,1.35745098,7.169193402
250,2022/7/15 7:00,1.354892473,7.167557739
253,2022/7/15 8:00,1.354569892,7.167351512
266,2022/7/15 7:40,1.353548387,7.16669846
17,2022/7/15 17:40,1.352217742,7.165847773
308,2022/7/15 18:20,1.351935484,7.165667325
105,2022/7/15 7:10,1.351693548,7.165512654
177,2022/7/15 17:10,1.351617647,7.16546413
138,2022/7/15 17:40,1.350362903,7.164661968
158,2022/7/15 17:40,1.349632353,7.164194924
293,2022/7/15 18:10,1.346169355,7.161981017
301,2022/7/15 7:20,1.345725806,7.161697454
31,2022/7/15 8:20,1.344919355,7.161181887
201,2022/7/15 7:20,1.344615385,7.160987558
140,2022/7/15 17:30,1.343104839,7.16002186
281,2022/7/15 7:00,1.342304147,7.159509975
165,2022/7/15 6:50,1.340808824,7.158554009
175,2022/7/15 17:10,1.339264706,7.157566849
114,2022/7/15 7:00,1.336209677,7.155613757
156,2022/7/15 17:40,1.334558824,7.15455836
147,2022/7/15 18:00,1.334274194,7.154376395
106,2022/7/15 8:00,1.333266129,7.153731936
188,2022/7/15 17:30,1.332843137,7.153461515
200,2022/7/15 7:30,1.332692308,7.15336509
244,2022/7/15 7:00,1.332419355,7.15319059
136,2022/7/15 17:20,1.331129032,7.152365681
141,2022/7/15 17:30,1.330766129,7.152133676
153,2022/7/15 17:40,1.329779412,7.151502864
303,2022/7/15 18:20,1.329744624,7.151480624
201,2022/7/15 7:30,1.328205128,7.150496419
94,2022/7/15 17:20,1.326774194,7.149581617
44,2022/7/15 7:50,1.323064516,7.147210006
116,2022/7/15 8:00,1.321875,7.146449544
303,2022/7/15 18:00,1.319784946,7.145113364
173,2022/7/15 6:50,1.317647059,7.143746605
134,2022/7/15 17:30,1.317459677,7.143626811
286,2022/7/15 7:40,1.317419355,7.143601033
34,2022/7/15 6:50,1.316774194,7.143188579
155,2022/7/15 17:40,1.316176471,7.142806453
45,2022/7/15 7:20,1.315483871,7.142363671
275,2022/7/15 7:30,1.315483871,7.142363671
184,2022/7/15 17:00,1.314215686,7.141552915
129,2022/7/15 7:10,1.314193548,7.141538763
124,2022/7/15 17:30,1.312258065,7.140301401
186,2022/7/15 17:50,1.311764706,7.139985995
5,2022/7/15 17:40,1.311491935,7.139811611
114,2022/7/15 7:30,1.309778226,7.138716031
294,2022/7/15 17:10,1.308763441,7.138067275
180,2022/7/15 18:20,1.308333333,7.137792305
167,2022/7/15 6:50,1.307867647,7.13749459
110,2022/7/15 17:20,1.305483871,7.135970633
167,2022/7/15 8:20,1.305359477,7.135891108
168,2022/7/15 17:00,1.304779412,7.13552027
173,2022/7/15 8:20,1.303006536,7.134386864
179,2022/7/15 18:20,1.301960784,7.13371831
295,2022/7/15 17:50,1.30077957,7.132963156
174,2022/7/15 8:20,1.299346405,7.132046928
147,2022/7/15 17:00,1.298709677,7.131639865
179,2022/7/15 17:20,1.297401961,7.130803838
114,2022/7/15 8:00,1.294354839,7.128855801
125,2022/7/15 7:20,1.292903226,7.127927779
184,2022/7/15 18:20,1.292156863,7.127450627
165,2022/7/15 8:20,1.290718954,7.126531366
295,2022/7/15 17:00,1.289543011,7.125779581
306,2022/7/15 18:00,1.288884409,7.125358534
253,2022/7/15 7:40,1.288844086,7.125332756
159,2022/7/15 8:20,1.287581699,7.124525707
137,2022/7/15 17:10,1.287419355,7.12442192
104,2022/7/15 7:00,1.286612903,7.123906352
13,2022/7/15 18:20,1.28516129,7.12297833
308,2022/7/15 17:50,1.285107527,7.122943959
110,2022/7/15 7:10,1.284193548,7.122359649
146,2022/7/15 7:30,1.283387097,7.121844082
219,2022/7/15 7:10,1.283076923,7.121645787
306,2022/7/15 18:20,1.281989247,7.120950431
150,2022/7/15 8:20,1.281045752,7.120347251
4,2022/7/15 18:20,1.280967742,7.120297379
166,2022/7/15 8:20,1.280784314,7.120180113
133,2022/7/15 7:30,1.28,7.119678698
207,2022/7/15 7:10,1.277692308,7.118203382
126,2022/7/15 7:30,1.277419355,7.118028882
171,2022/7/15 17:40,1.276838235,7.11765737
13,2022/7/15 17:00,1.27483871,7.116379066
308,2022/7/15 17:00,1.274758065,7.116327509
172,2022/7/15 8:20,1.273986928,7.115834519
153,2022/7/15 7:40,1.272156863,7.114664551
151,2022/7/15 17:10,1.270294118,7.113473691
199,2022/7/15 7:30,1.269871795,7.113203698
159,2022/7/15 17:00,1.269264706,7.112815584
305,2022/7/15 18:00,1.267177419,7.111481174
193,2022/7/15 18:00,1.266911765,7.11131134
158,2022/7/15 17:00,1.263602941,7.109195996
116,2022/7/15 17:40,1.263508065,7.109135342
174,2022/7/15 6:50,1.263088235,7.108866943
107,2022/7/15 7:10,1.262903226,7.108748666
139,2022/7/15 7:30,1.262741935,7.108645552
140,2022/7/15 18:00,1.262056452,7.10820732
184,2022/7/15 17:20,1.260343137,7.107111991
166,2022/7/15 17:00,1.259485294,7.106563569
122,2022/7/15 7:30,1.258548387,7.105964601
305,2022/7/15 18:20,1.258494624,7.10593023
100,2022/7/15 17:10,1.256612903,7.104727239
103,2022/7/15 17:20,1.254919355,7.103644547
168,2022/7/15 8:20,1.254117647,7.103132012
154,2022/7/15 17:00,1.252279412,7.101956822
313,2022/7/15 18:00,1.250322581,7.100705812
151,2022/7/15 18:10,1.25,7.100499585
124,2022/7/15 18:00,1.248387097,7.09946845
7,2022/7/15 17:40,1.247782258,7.099081774
291,2022/7/15 17:00,1.247258065,7.098746655
171,2022/7/15 17:00,1.245588235,7.097679127
94,2022/7/15 7:10,1.245241935,7.097457736
95,2022/7/15 7:10,1.244516129,7.096993725
299,2022/7/15 17:00,1.243413978,7.096289116
243,2022/7/15 18:10,1.242540323,7.095730585
238,2022/7/15 7:00,1.242526882,7.095721992
167,2022/7/15 17:40,1.241911765,7.095328746
104,2022/7/15 7:30,1.241834677,7.095279463
304,2022/7/15 18:00,1.241129032,7.094828341
291,2022/7/15 18:20,1.241048387,7.094776785
295,2022/7/15 18:00,1.24030914,7.094304181
281,2022/7/15 8:10,1.24,7.094106547
174,2022/7/15 17:40,1.239705882,7.093918516
313,2022/7/15 18:20,1.239596774,7.093848763
37,2022/7/15 8:00,1.239354839,7.093694093
37,2022/7/15 7:40,1.238064516,7.092869185
312,2022/7/15 17:00,1.236317204,7.091752122
173,2022/7/15 17:40,1.235294118,7.091098059
197,2022/7/15 7:40,1.234615385,7.090664142
301,2022/7/15 7:30,1.233689068,7.090071944
304,2022/7/15 18:20,1.233212366,7.089767187
176,2022/7/15 18:10,1.233088235,7.08968783
180,2022/7/15 17:30,1.232843137,7.089531138
285,2022/7/15 7:30,1.231612903,7.088744644
251,2022/7/15 7:40,1.231021505,7.088366561
156,2022/7/15 7:40,1.227973856,7.086418188
199,2022/7/15 7:20,1.227692308,7.086238193
306,2022/7/15 7:10,1.227446237,7.086080879
261,2022/7/15 18:10,1.225201613,7.084645882
308,2022/7/15 18:00,1.224489247,7.084190464
175,2022/7/15 18:10,1.223897059,7.083811876
123,2022/7/15 7:10,1.222580645,7.082970288
185,2022/7/15 18:20,1.22254902,7.08295007
143,2022/7/15 7:10,1.222258065,7.082764061
17,2022/7/15 18:10,1.222177419,7.082712504
100,2022/7/15 7:10,1.222016129,7.08260939
259,2022/7/15 18:10,1.221169355,7.082068045
141,2022/7/15 18:00,1.220806452,7.081836039
33,2022/7/15 6:50,1.22,7.081320472
155,2022/7/15 7:40,1.217777778,7.079899797
165,2022/7/15 17:00,1.216764706,7.079252136
162,2022/7/15 7:40,1.215686275,7.078562691
243,2022/7/15 17:40,1.215322581,7.07833018
174,2022/7/15 17:00,1.213161765,7.076948762
116,2022/7/15 17:00,1.213064516,7.07688659
136,2022/7/15 17:30,1.212580645,7.07657725
313,2022/7/15 7:50,1.212393369,7.076457524
149,2022/7/15 7:40,1.212026144,7.076222755
153,2022/7/15 17:00,1.210073529,7.074974441
106,2022/7/15 17:40,1.2075,7.073329174
182,2022/7/15 18:20,1.206127451,7.072451699
231,2022/7/15 17:10,1.205268817,7.071902771
44,2022/7/15 8:00,1.20516129,7.071834028
4,2022/7/15 17:20,1.20483871,7.071627802
261,2022/7/15 17:40,1.204032258,7.071112234
150,2022/7/15 17:00,1.203897059,7.071025801
95,2022/7/15 17:10,1.203870968,7.07100912
223,2022/7/15 7:10,1.203846154,7.070993257
272,2022/7/15 7:20,1.203686636,7.070891276
266,2022/7/15 7:30,1.202419355,7.070081099
165,2022/7/15 17:40,1.202205882,7.069944625
111,2022/7/15 17:20,1.202177419,7.069926428
304,2022/7/15 7:50,1.201954301,7.069783788
94,2022/7/15 17:40,1.198427419,7.067529039
200,2022/7/15 7:40,1.198076923,7.067304966
185,2022/7/15 17:20,1.197205882,7.066748106
295,2022/7/15 17:30,1.196545699,7.066326048
191,2022/7/15 18:20,1.195833333,7.06587063
141,2022/7/15 17:00,1.195645161,7.065750331
140,2022/7/15 17:00,1.195322581,7.065544104
179,2022/7/15 17:30,1.195098039,7.065400554
305,2022/7/15 7:50,1.194229391,7.064845224
117,2022/7/15 17:20,1.193467742,7.064358299
134,2022/7/15 17:00,1.191935484,7.06337872
156,2022/7/15 18:10,1.191911765,7.063363557
184,2022/7/15 17:30,1.191666667,7.063206865
254,2022/7/15 18:10,1.191532258,7.063120937
308,2022/7/15 17:30,1.189744624,7.061978095
58,2022/7/15 6:50,1.189032258,7.061522677
175,2022/7/15 17:40,1.1875,7.060543099
172,2022/7/15 17:00,1.186397059,7.059837984
134,2022/7/15 18:00,1.185,7.058944839
199,2022/7/15 7:40,1.184615385,7.058698953
154,2022/7/15 17:20,1.184338235,7.05852177
167,2022/7/15 17:00,1.184338235,7.05852177
175,2022/7/15 7:20,1.183823529,7.058192717
124,2022/7/15 17:00,1.180645161,7.056160774
44,2022/7/15 7:40,1.179193548,7.055232753
103,2022/7/15 7:40,1.179133065,7.055194086
201,2022/7/15 7:40,1.177564103,7.054191042
5,2022/7/15 18:10,1.177217742,7.053969612
120,2022/7/15 7:50,1.177016129,7.05384072
259,2022/7/15 17:40,1.175604839,7.052938477
173,2022/7/15 17:00,1.175588235,7.052927862
110,2022/7/15 17:40,1.175564516,7.052912699
151,2022/7/15 17:40,1.173897059,7.051846687
120,2022/7/15 7:40,1.173689516,7.051714004
254,2022/7/15 17:40,1.173185484,7.051391775
106,2022/7/15 17:00,1.172419355,7.050901985
150,2022/7/15 17:40,1.172058824,7.050671497
303,2022/7/15 7:10,1.17155914,7.050352047
286,2022/7/15 7:30,1.170322581,7.04956151
116,2022/7/15 17:20,1.170241935,7.049509953
177,2022/7/15 8:10,1.169150327,7.048812083
185,2022/7/15 17:00,1.168382353,7.048321115
155,2022/7/15 18:10,1.168014706,7.048086077
137,2022/7/15 18:20,1.167701613,7.047885915
104,2022/7/15 8:00,1.167237903,7.047589464
248,2022/7/15 7:30,1.166854839,7.047344569
291,2022/7/15 17:50,1.166827957,7.047327384
133,2022/7/15 7:40,1.165,7.046158764
191,2022/7/15 17:20,1.16495098,7.046127425
146,2022/7/15 7:40,1.16483871,7.04605565
200,2022/7/15 7:10,1.164615385,7.045912878
13,2022/7/15 17:20,1.163225806,7.045024515
160,2022/7/15 18:10,1.161764706,7.044090428
153,2022/7/15 17:20,1.160147059,7.04305626
297,2022/7/15 17:00,1.158844086,7.042223265
302,2022/7/15 17:00,1.158548387,7.042034223
299,2022/7/15 18:20,1.156922043,7.040994495
155,2022/7/15 17:00,1.156029412,7.040423833
103,2022/7/15 17:40,1.155725806,7.040229736
294,2022/7/15 17:40,1.154852151,7.039671206
129,2022/7/15 7:30,1.15483871,7.039662613
126,2022/7/15 7:40,1.154677419,7.039559499
103,2022/7/15 7:50,1.154637097,7.039533721
312,2022/7/15 18:20,1.152782258,7.038347915
299,2022/7/15 17:30,1.152634409,7.038253395
114,2022/7/15 6:50,1.151612903,7.037600342
