,stationid,startTime,date,hour,minute,week,weekend,outNums,inNums,flow
352,6,2015/4/29 9:40:00,29,9,40,1,0,245.0,101.0,-144.0
353,6,2015/4/29 9:50:00,29,9,50,1,0,215.0,95.0,-120.0
354,6,2015/4/29 10:00:00,29,10,0,1,0,153.0,101.0,-52.0
355,6,2015/4/29 10:10:00,29,10,10,1,0,146.0,91.0,-55.0
356,6,2015/4/29 10:20:00,29,10,20,1,0,115.0,82.0,-33.0
357,6,2015/4/29 10:30:00,29,10,30,1,0,117.0,74.0,-43.0
358,6,2015/4/29 10:40:00,29,10,40,1,0,101.0,76.0,-25.0
359,6,2015/4/29 10:50:00,29,10,50,1,0,101.0,81.0,-20.0
360,6,2015/4/29 11:00:00,29,11,0,1,0,114.0,94.0,-20.0
361,6,2015/4/29 11:10:00,29,11,10,1,0,111.0,79.0,-32.0
362,6,2015/4/29 11:20:00,29,11,20,1,0,98.0,91.0,-7.0
363,6,2015/4/29 11:30:00,29,11,30,1,0,131.0,76.0,-55.0
364,6,2015/4/29 11:40:00,29,11,40,1,0,122.0,105.0,-17.0
365,6,2015/4/29 11:50:00,29,11,50,1,0,105.0,90.0,-15.0
366,6,2015/4/29 12:00:00,29,12,0,1,0,120.0,102.0,-18.0
367,6,2015/4/29 12:10:00,29,12,10,1,0,123.0,120.0,-3.0
368,6,2015/4/29 12:20:00,29,12,20,1,0,110.0,150.0,40.0
369,6,2015/4/29 12:30:00,29,12,30,1,0,131.0,132.0,1.0
370,6,2015/4/29 12:40:00,29,12,40,1,0,118.0,125.0,7.0
371,6,2015/4/29 12:50:00,29,12,50,1,0,131.0,130.0,-1.0
372,6,2015/4/29 13:00:00,29,13,0,1,0,112.0,126.0,14.0
373,6,2015/4/29 13:10:00,29,13,10,1,0,97.0,138.0,41.0
374,6,2015/4/29 13:20:00,29,13,20,1,0,115.0,132.0,17.0
375,6,2015/4/29 13:30:00,29,13,30,1,0,138.0,132.0,-6.0
376,6,2015/4/29 13:40:00,29,13,40,1,0,94.0,121.0,27.0
377,6,2015/4/29 13:50:00,29,13,50,1,0,92.0,100.0,8.0
378,6,2015/4/29 14:00:00,29,14,0,1,0,109.0,111.0,2.0
379,6,2015/4/29 14:10:00,29,14,10,1,0,96.0,128.0,32.0
380,6,2015/4/29 14:20:00,29,14,20,1,0,109.0,115.0,6.0
381,6,2015/4/29 14:30:00,29,14,30,1,0,94.0,119.0,25.0
382,6,2015/4/29 14:40:00,29,14,40,1,0,98.0,111.0,13.0
383,6,2015/4/29 14:50:00,29,14,50,1,0,122.0,116.0,-6.0
384,6,2015/4/29 15:00:00,29,15,0,1,0,102.0,133.0,31.0
385,6,2015/4/29 15:10:00,29,15,10,1,0,104.0,143.0,39.0
386,6,2015/4/29 15:20:00,29,15,20,1,0,147.0,122.0,-25.0
387,6,2015/4/29 15:30:00,29,15,30,1,0,139.0,126.0,-13.0
388,6,2015/4/29 15:40:00,29,15,40,1,0,100.0,140.0,40.0
389,6,2015/4/29 15:50:00,29,15,50,1,0,119.0,126.0,7.0
390,6,2015/4/29 16:00:00,29,16,0,1,0,140.0,150.0,10.0
391,6,2015/4/29 16:10:00,29,16,10,1,0,140.0,135.0,-5.0
392,6,2015/4/29 16:20:00,29,16,20,1,0,149.0,129.0,-20.0
393,6,2015/4/29 16:30:00,29,16,30,1,0,165.0,144.0,-21.0
394,6,2015/4/29 16:40:00,29,16,40,1,0,178.0,153.0,-25.0
395,6,2015/4/29 16:50:00,29,16,50,1,0,200.0,184.0,-16.0
396,6,2015/4/29 17:00:00,29,17,0,1,0,171.0,181.0,10.0
397,6,2015/4/29 17:10:00,29,17,10,1,0,254.0,213.0,-41.0
398,6,2015/4/29 17:20:00,29,17,20,1,0,235.0,206.0,-29.0
399,6,2015/4/29 17:30:00,29,17,30,1,0,317.0,253.0,-64.0
400,6,2015/4/29 17:40:00,29,17,40,1,0,315.0,379.0,64.0
401,6,2015/4/29 17:50:00,29,17,50,1,0,450.0,312.0,-138.0
402,6,2015/4/29 18:00:00,29,18,0,1,0,458.0,321.0,-137.0
403,6,2015/4/29 18:10:00,29,18,10,1,0,454.0,454.0,0.0
404,6,2015/4/29 18:20:00,29,18,20,1,0,442.0,375.0,-67.0
405,6,2015/4/29 18:30:00,29,18,30,1,0,484.0,265.0,-219.0
406,6,2015/4/29 18:40:00,29,18,40,1,0,453.0,228.0,-225.0
407,6,2015/4/29 18:50:00,29,18,50,1,0,432.0,269.0,-163.0
408,6,2015/4/29 19:00:00,29,19,0,1,0,382.0,184.0,-198.0
409,6,2015/4/29 19:10:00,29,19,10,1,0,312.0,193.0,-119.0
410,6,2015/4/29 19:20:00,29,19,20,1,0,263.0,137.0,-126.0
411,6,2015/4/29 19:30:00,29,19,30,1,0,217.0,158.0,-59.0
412,6,2015/4/29 19:40:00,29,19,40,1,0,194.0,134.0,-60.0
413,6,2015/4/29 19:50:00,29,19,50,1,0,149.0,148.0,-1.0
414,6,2015/4/29 20:00:00,29,20,0,1,0,163.0,124.0,-39.0
415,6,2015/4/29 20:10:00,29,20,10,1,0,112.0,186.0,74.0
416,6,2015/4/29 20:20:00,29,20,20,1,0,152.0,160.0,8.0
417,6,2015/4/29 20:30:00,29,20,30,1,0,84.0,156.0,72.0
418,6,2015/4/29 20:40:00,29,20,40,1,0,142.0,177.0,35.0
419,6,2015/4/29 20:50:00,29,20,50,1,0,83.0,145.0,62.0
420,6,2015/4/29 21:00:00,29,21,0,1,0,163.0,134.0,-29.0
421,6,2015/4/29 21:10:00,29,21,10,1,0,71.0,131.0,60.0
422,6,2015/4/29 21:20:00,29,21,20,1,0,110.0,122.0,12.0
423,6,2015/4/29 21:30:00,29,21,30,1,0,130.0,155.0,25.0
424,6,2015/4/29 21:40:00,29,21,40,1,0,67.0,148.0,81.0
425,6,2015/4/29 21:50:00,29,21,50,1,0,119.0,144.0,25.0
426,6,2015/4/29 22:00:00,29,22,0,1,0,66.0,86.0,20.0
427,6,2015/4/29 22:10:00,29,22,10,1,0,108.0,8.0,-100.0
428,6,2015/4/29 22:20:00,29,22,20,1,0,61.0,1.0,-60.0
429,6,2015/4/29 22:30:00,29,22,30,1,0,102.0,2.0,-100.0
430,6,2015/4/29 22:40:00,29,22,40,1,0,71.0,0.0,-71.0
431,6,2015/4/29 22:50:00,29,22,50,1,0,43.0,0.0,-43.0
432,20,2015/4/29 5:00:00,29,5,0,1,0,0.0,1.0,1.0
433,20,2015/4/29 5:10:00,29,5,10,1,0,0.0,3.0,3.0
434,20,2015/4/29 5:20:00,29,5,20,1,0,0.0,12.0,12.0
435,20,2015/4/29 5:30:00,29,5,30,1,0,1.0,13.0,12.0
436,20,2015/4/29 5:40:00,29,5,40,1,0,1.0,10.0,9.0
437,20,2015/4/29 5:50:00,29,5,50,1,0,0.0,13.0,13.0
438,20,2015/4/29 6:00:00,29,6,0,1,0,0.0,20.0,20.0
439,20,2015/4/29 6:10:00,29,6,10,1,0,5.0,35.0,30.0
440,20,2015/4/29 6:20:00,29,6,20,1,0,20.0,26.0,6.0
441,20,2015/4/29 6:30:00,29,6,30,1,0,19.0,51.0,32.0
442,20,2015/4/29 6:40:00,29,6,40,1,0,23.0,67.0,44.0
443,20,2015/4/29 6:50:00,29,6,50,1,0,31.0,74.0,43.0
444,20,2015/4/29 7:00:00,29,7,0,1,0,40.0,120.0,80.0
445,20,2015/4/29 7:10:00,29,7,10,1,0,47.0,132.0,85.0
446,20,2015/4/29 7:20:00,29,7,20,1,0,52.0,186.0,134.0
447,20,2015/4/29 7:30:00,29,7,30,1,0,72.0,175.0,103.0
448,20,2015/4/29 7:40:00,29,7,40,1,0,138.0,287.0,149.0
449,20,2015/4/29 7:50:00,29,7,50,1,0,114.0,301.0,187.0
450,20,2015/4/29 8:00:00,29,8,0,1,0,224.0,343.0,119.0
451,20,2015/4/29 8:10:00,29,8,10,1,0,213.0,330.0,117.0
452,20,2015/4/29 8:20:00,29,8,20,1,0,514.0,308.0,-206.0
453,20,2015/4/29 8:30:00,29,8,30,1,0,339.0,226.0,-113.0
454,20,2015/4/29 8:40:00,29,8,40,1,0,588.0,232.0,-356.0
455,20,2015/4/29 8:50:00,29,8,50,1,0,341.0,172.0,-169.0
456,20,2015/4/29 9:00:00,29,9,0,1,0,342.0,154.0,-188.0
457,20,2015/4/29 9:10:00,29,9,10,1,0,419.0,128.0,-291.0
458,20,2015/4/29 9:20:00,29,9,20,1,0,252.0,133.0,-119.0
459,20,2015/4/29 9:30:00,29,9,30,1,0,173.0,108.0,-65.0
460,20,2015/4/29 9:40:00,29,9,40,1,0,206.0,106.0,-100.0
461,20,2015/4/29 9:50:00,29,9,50,1,0,129.0,76.0,-53.0
462,20,2015/4/29 10:00:00,29,10,0,1,0,102.0,50.0,-52.0
463,20,2015/4/29 10:10:00,29,10,10,1,0,151.0,77.0,-74.0
464,20,2015/4/29 10:20:00,29,10,20,1,0,74.0,97.0,23.0
465,20,2015/4/29 10:30:00,29,10,30,1,0,109.0,59.0,-50.0
466,20,2015/4/29 10:40:00,29,10,40,1,0,126.0,61.0,-65.0
467,20,2015/4/29 10:50:00,29,10,50,1,0,92.0,85.0,-7.0
468,20,2015/4/29 11:00:00,29,11,0,1,0,81.0,78.0,-3.0
469,20,2015/4/29 11:10:00,29,11,10,1,0,87.0,58.0,-29.0
470,20,2015/4/29 11:20:00,29,11,20,1,0,100.0,62.0,-38.0
471,20,2015/4/29 11:30:00,29,11,30,1,0,123.0,72.0,-51.0
472,20,2015/4/29 11:40:00,29,11,40,1,0,95.0,83.0,-12.0
473,20,2015/4/29 11:50:00,29,11,50,1,0,106.0,80.0,-26.0
474,20,2015/4/29 12:00:00,29,12,0,1,0,118.0,80.0,-38.0
475,20,2015/4/29 12:10:00,29,12,10,1,0,132.0,88.0,-44.0
476,20,2015/4/29 12:20:00,29,12,20,1,0,73.0,91.0,18.0
477,20,2015/4/29 12:30:00,29,12,30,1,0,111.0,112.0,1.0
478,20,2015/4/29 12:40:00,29,12,40,1,0,124.0,103.0,-21.0
479,20,2015/4/29 12:50:00,29,12,50,1,0,107.0,116.0,9.0
480,20,2015/4/29 13:00:00,29,13,0,1,0,93.0,107.0,14.0
481,20,2015/4/29 13:10:00,29,13,10,1,0,109.0,91.0,-18.0
482,20,2015/4/29 13:20:00,29,13,20,1,0,109.0,106.0,-3.0
483,20,2015/4/29 13:30:00,29,13,30,1,0,98.0,102.0,4.0
484,20,2015/4/29 13:40:00,29,13,40,1,0,130.0,88.0,-42.0
485,20,2015/4/29 13:50:00,29,13,50,1,0,105.0,90.0,-15.0
486,20,2015/4/29 14:00:00,29,14,0,1,0,112.0,121.0,9.0
487,20,2015/4/29 14:10:00,29,14,10,1,0,99.0,90.0,-9.0
488,20,2015/4/29 14:20:00,29,14,20,1,0,125.0,133.0,8.0
489,20,2015/4/29 14:30:00,29,14,30,1,0,99.0,101.0,2.0
490,20,2015/4/29 14:40:00,29,14,40,1,0,131.0,101.0,-30.0
491,20,2015/4/29 14:50:00,29,14,50,1,0,116.0,105.0,-11.0
492,20,2015/4/29 15:00:00,29,15,0,1,0,101.0,99.0,-2.0
493,20,2015/4/29 15:10:00,29,15,10,1,0,114.0,118.0,4.0
494,20,2015/4/29 15:20:00,29,15,20,1,0,153.0,119.0,-34.0
495,20,2015/4/29 15:30:00,29,15,30,1,0,138.0,112.0,-26.0
496,20,2015/4/29 15:40:00,29,15,40,1,0,135.0,90.0,-45.0
497,20,2015/4/29 15:50:00,29,15,50,1,0,131.0,105.0,-26.0
498,20,2015/4/29 16:00:00,29,16,0,1,0,107.0,114.0,7.0
499,20,2015/4/29 16:10:00,29,16,10,1,0,105.0,165.0,60.0
500,20,2015/4/29 16:20:00,29,16,20,1,0,129.0,127.0,-2.0
501,20,2015/4/29 16:30:00,29,16,30,1,0,170.0,118.0,-52.0
502,20,2015/4/29 16:40:00,29,16,40,1,0,138.0,132.0,-6.0
503,20,2015/4/29 16:50:00,29,16,50,1,0,246.0,137.0,-109.0
504,20,2015/4/29 17:00:00,29,17,0,1,0,185.0,160.0,-25.0
505,20,2015/4/29 17:10:00,29,17,10,1,0,184.0,231.0,47.0
506,20,2015/4/29 17:20:00,29,17,20,1,0,288.0,186.0,-102.0
507,20,2015/4/29 17:30:00,29,17,30,1,0,269.0,228.0,-41.0
508,20,2015/4/29 17:40:00,29,17,40,1,0,272.0,354.0,82.0
509,20,2015/4/29 17:50:00,29,17,50,1,0,289.0,288.0,-1.0
510,20,2015/4/29 18:00:00,29,18,0,1,0,367.0,204.0,-163.0
511,20,2015/4/29 18:10:00,29,18,10,1,0,322.0,289.0,-33.0
512,20,2015/4/29 18:20:00,29,18,20,1,0,348.0,321.0,-27.0
513,20,2015/4/29 18:30:00,29,18,30,1,0,389.0,252.0,-137.0
514,20,2015/4/29 18:40:00,29,18,40,1,0,354.0,240.0,-114.0
515,20,2015/4/29 18:50:00,29,18,50,1,0,260.0,264.0,4.0
516,20,2015/4/29 19:00:00,29,19,0,1,0,235.0,172.0,-63.0
517,20,2015/4/29 19:10:00,29,19,10,1,0,231.0,162.0,-69.0
518,20,2015/4/29 19:20:00,29,19,20,1,0,179.0,139.0,-40.0
519,20,2015/4/29 19:30:00,29,19,30,1,0,164.0,139.0,-25.0
520,20,2015/4/29 19:40:00,29,19,40,1,0,108.0,126.0,18.0
521,20,2015/4/29 19:50:00,29,19,50,1,0,93.0,118.0,25.0
522,20,2015/4/29 20:00:00,29,20,0,1,0,95.0,119.0,24.0
523,20,2015/4/29 20:10:00,29,20,10,1,0,56.0,141.0,85.0
524,20,2015/4/29 20:20:00,29,20,20,1,0,96.0,139.0,43.0
525,20,2015/4/29 20:30:00,29,20,30,1,0,70.0,125.0,55.0
526,20,2015/4/29 20:40:00,29,20,40,1,0,92.0,143.0,51.0
527,20,2015/4/29 20:50:00,29,20,50,1,0,109.0,137.0,28.0
528,20,2015/4/29 21:00:00,29,21,0,1,0,66.0,183.0,117.0
529,20,2015/4/29 21:10:00,29,21,10,1,0,96.0,161.0,65.0
530,20,2015/4/29 21:20:00,29,21,20,1,0,47.0,130.0,83.0
531,20,2015/4/29 21:30:00,29,21,30,1,0,94.0,151.0,57.0
532,20,2015/4/29 21:40:00,29,21,40,1,0,61.0,145.0,84.0
533,20,2015/4/29 21:50:00,29,21,50,1,0,72.0,116.0,44.0
534,20,2015/4/29 22:00:00,29,22,0,1,0,44.0,106.0,62.0
535,20,2015/4/29 22:10:00,29,22,10,1,0,42.0,13.0,-29.0
536,20,2015/4/29 22:20:00,29,22,20,1,0,71.0,1.0,-70.0
537,20,2015/4/29 22:30:00,29,22,30,1,0,52.0,2.0,-50.0
538,20,2015/4/29 22:40:00,29,22,40,1,0,32.0,0.0,-32.0
539,20,2015/4/29 22:50:00,29,22,50,1,0,20.0,1.0,-19.0
540,1,2015/4/29 5:00:00,29,5,0,1,0,0.0,0.0,0.0
541,1,2015/4/29 5:10:00,29,5,10,1,0,1.0,2.0,1.0
542,1,2015/4/29 5:20:00,29,5,20,1,0,0.0,13.0,13.0
543,1,2015/4/29 5:30:00,29,5,30,1,0,0.0,10.0,10.0
544,1,2015/4/29 5:40:00,29,5,40,1,0,0.0,19.0,19.0
545,1,2015/4/29 5:50:00,29,5,50,1,0,0.0,13.0,13.0
546,1,2015/4/29 6:00:00,29,6,0,1,0,0.0,31.0,31.0
547,1,2015/4/29 6:10:00,29,6,10,1,0,4.0,40.0,36.0
548,1,2015/4/29 6:20:00,29,6,20,1,0,5.0,45.0,40.0
549,1,2015/4/29 6:30:00,29,6,30,1,0,11.0,94.0,83.0
550,1,2015/4/29 6:40:00,29,6,40,1,0,15.0,92.0,77.0
551,1,2015/4/29 6:50:00,29,6,50,1,0,15.0,136.0,121.0
552,1,2015/4/29 7:00:00,29,7,0,1,0,44.0,180.0,136.0
553,1,2015/4/29 7:10:00,29,7,10,1,0,44.0,213.0,169.0
554,1,2015/4/29 7:20:00,29,7,20,1,0,64.0,240.0,176.0
555,1,2015/4/29 7:30:00,29,7,30,1,0,71.0,336.0,265.0
556,1,2015/4/29 7:40:00,29,7,40,1,0,100.0,446.0,346.0
557,1,2015/4/29 7:50:00,29,7,50,1,0,155.0,470.0,315.0
558,1,2015/4/29 8:00:00,29,8,0,1,0,152.0,532.0,380.0
559,1,2015/4/29 8:10:00,29,8,10,1,0,240.0,521.0,281.0
560,1,2015/4/29 8:20:00,29,8,20,1,0,214.0,499.0,285.0
561,1,2015/4/29 8:30:00,29,8,30,1,0,267.0,422.0,155.0
562,1,2015/4/29 8:40:00,29,8,40,1,0,260.0,355.0,95.0
563,1,2015/4/29 8:50:00,29,8,50,1,0,251.0,281.0,30.0
564,1,2015/4/29 9:00:00,29,9,0,1,0,197.0,233.0,36.0
565,1,2015/4/29 9:10:00,29,9,10,1,0,212.0,207.0,-5.0
566,1,2015/4/29 9:20:00,29,9,20,1,0,124.0,154.0,30.0
567,1,2015/4/29 9:30:00,29,9,30,1,0,106.0,132.0,26.0
568,1,2015/4/29 9:40:00,29,9,40,1,0,98.0,97.0,-1.0
569,1,2015/4/29 9:50:00,29,9,50,1,0,89.0,106.0,17.0
570,1,2015/4/29 10:00:00,29,10,0,1,0,68.0,98.0,30.0
571,1,2015/4/29 10:10:00,29,10,10,1,0,56.0,75.0,19.0
572,1,2015/4/29 10:20:00,29,10,20,1,0,56.0,62.0,6.0
573,1,2015/4/29 10:30:00,29,10,30,1,0,65.0,47.0,-18.0
574,1,2015/4/29 10:40:00,29,10,40,1,0,34.0,58.0,24.0
575,1,2015/4/29 10:50:00,29,10,50,1,0,39.0,58.0,19.0
576,1,2015/4/29 11:00:00,29,11,0,1,0,33.0,51.0,18.0
577,1,2015/4/29 11:10:00,29,11,10,1,0,39.0,53.0,14.0
578,1,2015/4/29 11:20:00,29,11,20,1,0,38.0,56.0,18.0
579,1,2015/4/29 11:30:00,29,11,30,1,0,53.0,62.0,9.0
580,1,2015/4/29 11:40:00,29,11,40,1,0,40.0,72.0,32.0
581,1,2015/4/29 11:50:00,29,11,50,1,0,50.0,67.0,17.0
582,1,2015/4/29 12:00:00,29,12,0,1,0,49.0,74.0,25.0
583,1,2015/4/29 12:10:00,29,12,10,1,0,64.0,81.0,17.0
584,1,2015/4/29 12:20:00,29,12,20,1,0,60.0,85.0,25.0
585,1,2015/4/29 12:30:00,29,12,30,1,0,58.0,66.0,8.0
586,1,2015/4/29 12:40:00,29,12,40,1,0,83.0,75.0,-8.0
587,1,2015/4/29 12:50:00,29,12,50,1,0,77.0,81.0,4.0
588,1,2015/4/29 13:00:00,29,13,0,1,0,80.0,87.0,7.0
589,1,2015/4/29 13:10:00,29,13,10,1,0,68.0,89.0,21.0
590,1,2015/4/29 13:20:00,29,13,20,1,0,68.0,70.0,2.0
591,1,2015/4/29 13:30:00,29,13,30,1,0,60.0,88.0,28.0
592,1,2015/4/29 13:40:00,29,13,40,1,0,71.0,63.0,-8.0
593,1,2015/4/29 13:50:00,29,13,50,1,0,50.0,59.0,9.0
594,1,2015/4/29 14:00:00,29,14,0,1,0,60.0,57.0,-3.0
595,1,2015/4/29 14:10:00,29,14,10,1,0,50.0,58.0,8.0
596,1,2015/4/29 14:20:00,29,14,20,1,0,63.0,44.0,-19.0
597,1,2015/4/29 14:30:00,29,14,30,1,0,85.0,53.0,-32.0
598,1,2015/4/29 14:40:00,29,14,40,1,0,60.0,65.0,5.0
599,1,2015/4/29 14:50:00,29,14,50,1,0,53.0,52.0,-1.0
600,1,2015/4/29 15:00:00,29,15,0,1,0,69.0,78.0,9.0
601,1,2015/4/29 15:10:00,29,15,10,1,0,72.0,84.0,12.0
602,1,2015/4/29 15:20:00,29,15,20,1,0,70.0,88.0,18.0
603,1,2015/4/29 15:30:00,29,15,30,1,0,80.0,70.0,-10.0
604,1,2015/4/29 15:40:00,29,15,40,1,0,77.0,89.0,12.0
605,1,2015/4/29 15:50:00,29,15,50,1,0,71.0,77.0,6.0
606,1,2015/4/29 16:00:00,29,16,0,1,0,104.0,96.0,-8.0
607,1,2015/4/29 16:10:00,29,16,10,1,0,102.0,102.0,0.0
608,1,2015/4/29 16:20:00,29,16,20,1,0,89.0,98.0,9.0
609,1,2015/4/29 16:30:00,29,16,30,1,0,83.0,89.0,6.0
610,1,2015/4/29 16:40:00,29,16,40,1,0,81.0,103.0,22.0
611,1,2015/4/29 16:50:00,29,16,50,1,0,125.0,96.0,-29.0
612,1,2015/4/29 17:00:00,29,17,0,1,0,114.0,134.0,20.0
613,1,2015/4/29 17:10:00,29,17,10,1,0,160.0,238.0,78.0
614,1,2015/4/29 17:20:00,29,17,20,1,0,184.0,186.0,2.0
615,1,2015/4/29 17:30:00,29,17,30,1,0,202.0,163.0,-39.0
616,1,2015/4/29 17:40:00,29,17,40,1,0,254.0,213.0,-41.0
617,1,2015/4/29 17:50:00,29,17,50,1,0,284.0,210.0,-74.0
618,1,2015/4/29 18:00:00,29,18,0,1,0,307.0,170.0,-137.0
619,1,2015/4/29 18:10:00,29,18,10,1,0,328.0,202.0,-126.0
620,1,2015/4/29 18:20:00,29,18,20,1,0,367.0,163.0,-204.0
621,1,2015/4/29 18:30:00,29,18,30,1,0,328.0,135.0,-193.0
622,1,2015/4/29 18:40:00,29,18,40,1,0,326.0,86.0,-240.0
623,1,2015/4/29 18:50:00,29,18,50,1,0,327.0,86.0,-241.0
624,1,2015/4/29 19:00:00,29,19,0,1,0,293.0,94.0,-199.0
625,1,2015/4/29 19:10:00,29,19,10,1,0,200.0,68.0,-132.0
626,1,2015/4/29 19:20:00,29,19,20,1,0,169.0,99.0,-70.0
627,1,2015/4/29 19:30:00,29,19,30,1,0,166.0,66.0,-100.0
628,1,2015/4/29 19:40:00,29,19,40,1,0,139.0,74.0,-65.0
629,1,2015/4/29 19:50:00,29,19,50,1,0,102.0,65.0,-37.0
630,1,2015/4/29 20:00:00,29,20,0,1,0,107.0,76.0,-31.0
631,1,2015/4/29 20:10:00,29,20,10,1,0,110.0,59.0,-51.0
632,1,2015/4/29 20:20:00,29,20,20,1,0,67.0,114.0,47.0
633,1,2015/4/29 20:30:00,29,20,30,1,0,119.0,84.0,-35.0
634,1,2015/4/29 20:40:00,29,20,40,1,0,63.0,76.0,13.0
635,1,2015/4/29 20:50:00,29,20,50,1,0,109.0,63.0,-46.0
636,1,2015/4/29 21:00:00,29,21,0,1,0,70.0,69.0,-1.0
637,1,2015/4/29 21:10:00,29,21,10,1,0,127.0,52.0,-75.0
638,1,2015/4/29 21:20:00,29,21,20,1,0,108.0,65.0,-43.0
639,1,2015/4/29 21:30:00,29,21,30,1,0,75.0,49.0,-26.0
640,1,2015/4/29 21:40:00,29,21,40,1,0,115.0,34.0,-81.0
641,1,2015/4/29 21:50:00,29,21,50,1,0,70.0,22.0,-48.0
642,1,2015/4/29 22:00:00,29,22,0,1,0,104.0,14.0,-90.0
643,1,2015/4/29 22:10:00,29,22,10,1,0,52.0,6.0,-46.0
644,1,2015/4/29 22:20:00,29,22,20,1,0,95.0,1.0,-94.0
645,1,2015/4/29 22:30:00,29,22,30,1,0,75.0,0.0,-75.0
646,1,2015/4/29 22:40:00,29,22,40,1,0,51.0,0.0,-51.0
647,1,2015/4/29 22:50:00,29,22,50,1,0,15.0,0.0,-15.0
648,19,2015/4/29 5:00:00,29,5,0,1,0,0.0,2.0,2.0
649,19,2015/4/29 5:10:00,29,5,10,1,0,0.0,5.0,5.0
650,19,2015/4/29 5:20:00,29,5,20,1,0,0.0,6.0,6.0
651,19,2015/4/29 5:30:00,29,5,30,1,0,0.0,13.0,13.0
652,19,2015/4/29 5:40:00,29,5,40,1,0,0.0,21.0,21.0
653,19,2015/4/29 5:50:00,29,5,50,1,0,0.0,25.0,25.0
654,19,2015/4/29 6:00:00,29,6,0,1,0,1.0,26.0,25.0
655,19,2015/4/29 6:10:00,29,6,10,1,0,7.0,21.0,14.0
656,19,2015/4/29 6:20:00,29,6,20,1,0,5.0,59.0,54.0
657,19,2015/4/29 6:30:00,29,6,30,1,0,8.0,67.0,59.0
658,19,2015/4/29 6:40:00,29,6,40,1,0,12.0,80.0,68.0
659,19,2015/4/29 6:50:00,29,6,50,1,0,16.0,110.0,94.0
660,19,2015/4/29 7:00:00,29,7,0,1,0,20.0,114.0,94.0
661,19,2015/4/29 7:10:00,29,7,10,1,0,45.0,159.0,114.0
662,19,2015/4/29 7:20:00,29,7,20,1,0,62.0,174.0,112.0
663,19,2015/4/29 7:30:00,29,7,30,1,0,73.0,226.0,153.0
664,19,2015/4/29 7:40:00,29,7,40,1,0,228.0,304.0,76.0
665,19,2015/4/29 7:50:00,29,7,50,1,0,142.0,337.0,195.0
666,19,2015/4/29 8:00:00,29,8,0,1,0,273.0,446.0,173.0
667,19,2015/4/29 8:10:00,29,8,10,1,0,236.0,402.0,166.0
668,19,2015/4/29 8:20:00,29,8,20,1,0,258.0,409.0,151.0
669,19,2015/4/29 8:30:00,29,8,30,1,0,282.0,378.0,96.0
670,19,2015/4/29 8:40:00,29,8,40,1,0,330.0,340.0,10.0
671,19,2015/4/29 8:50:00,29,8,50,1,0,356.0,251.0,-105.0
672,19,2015/4/29 9:00:00,29,9,0,1,0,267.0,207.0,-60.0
673,19,2015/4/29 9:10:00,29,9,10,1,0,233.0,168.0,-65.0
674,19,2015/4/29 9:20:00,29,9,20,1,0,216.0,153.0,-63.0
675,19,2015/4/29 9:30:00,29,9,30,1,0,149.0,129.0,-20.0
676,19,2015/4/29 9:40:00,29,9,40,1,0,131.0,132.0,1.0
677,19,2015/4/29 9:50:00,29,9,50,1,0,98.0,110.0,12.0
678,19,2015/4/29 10:00:00,29,10,0,1,0,72.0,89.0,17.0
679,19,2015/4/29 10:10:00,29,10,10,1,0,73.0,89.0,16.0
680,19,2015/4/29 10:20:00,29,10,20,1,0,64.0,73.0,9.0
681,19,2015/4/29 10:30:00,29,10,30,1,0,76.0,72.0,-4.0
682,19,2015/4/29 10:40:00,29,10,40,1,0,47.0,81.0,34.0
683,19,2015/4/29 10:50:00,29,10,50,1,0,49.0,92.0,43.0
684,19,2015/4/29 11:00:00,29,11,0,1,0,46.0,80.0,34.0
685,19,2015/4/29 11:10:00,29,11,10,1,0,55.0,85.0,30.0
686,19,2015/4/29 11:20:00,29,11,20,1,0,51.0,103.0,52.0
687,19,2015/4/29 11:30:00,29,11,30,1,0,69.0,87.0,18.0
688,19,2015/4/29 11:40:00,29,11,40,1,0,58.0,106.0,48.0
689,19,2015/4/29 11:50:00,29,11,50,1,0,72.0,98.0,26.0
690,19,2015/4/29 12:00:00,29,12,0,1,0,46.0,115.0,69.0
691,19,2015/4/29 12:10:00,29,12,10,1,0,72.0,119.0,47.0
692,19,2015/4/29 12:20:00,29,12,20,1,0,33.0,115.0,82.0
693,19,2015/4/29 12:30:00,29,12,30,1,0,84.0,115.0,31.0
694,19,2015/4/29 12:40:00,29,12,40,1,0,87.0,115.0,28.0
695,19,2015/4/29 12:50:00,29,12,50,1,0,76.0,112.0,36.0
696,19,2015/4/29 13:00:00,29,13,0,1,0,94.0,93.0,-1.0
697,19,2015/4/29 13:10:00,29,13,10,1,0,81.0,82.0,1.0
698,19,2015/4/29 13:20:00,29,13,20,1,0,87.0,80.0,-7.0
699,19,2015/4/29 13:30:00,29,13,30,1,0,64.0,98.0,34.0
700,19,2015/4/29 13:40:00,29,13,40,1,0,90.0,100.0,10.0
701,19,2015/4/29 13:50:00,29,13,50,1,0,80.0,82.0,2.0
702,19,2015/4/29 14:00:00,29,14,0,1,0,85.0,91.0,6.0
703,19,2015/4/29 14:10:00,29,14,10,1,0,98.0,76.0,-22.0
704,19,2015/4/29 14:20:00,29,14,20,1,0,91.0,62.0,-29.0
705,19,2015/4/29 14:30:00,29,14,30,1,0,76.0,96.0,20.0
